Symbol,Name,MarketCap,Sector,Industry
ULH,"Universal Logistics Holdings, Inc.",407722905,Transportation,Trucking Freight/Courier Services
USAP,"Universal Stainless & Alloy Products, Inc.",103762688,Basic Industries,Steel/Iron Ore
UVSP,Univest Corporation of Pennsylvania,736525078,Finance,Major Banks
UPLD,"Upland Software, Inc.",214096260,Technology,Computer Software: Prepackaged Software
URRE,"Uranium Resources, Inc.",41763633,Basic Industries,Precious Metals
URBN,"Urban Outfitters, Inc.",3029052333,Consumer Services,Clothing/Shoe/Accessory Stores
ECOL,"US Ecology, Inc.",1091035796,Public Utilities,Environmental Services
USAT,"USA Technologies, Inc.",165343468,Miscellaneous,Office Equipment/Supplies/Services
USATP,"USA Technologies, Inc.",9746880,Miscellaneous,Office Equipment/Supplies/Services
USAK,"USA Truck, Inc.",81487363,Transportation,Trucking Freight/Courier Services
UTMD,"Utah Medical Products, Inc.",234893185,Health Care,Medical/Dental Instruments
UTSI,UTStarcom Holdings Corp,66722168,Consumer Durables,Telecommunications Equipment
VALX,Validea Market Legends ETF,22793782,n/a,n/a
VALU,"Value Line, Inc.",172832127,Finance,Investment Managers
VNDA,Vanda Pharmaceuticals Inc.,631936642,Health Care,Major Pharmaceuticals
BBH,VanEck Vectors Biotech ETF,718242894,n/a,n/a
GNRX,VanEck Vectors Generic Drugs ETF,6828000,n/a,n/a
PPH,VanEck Vectors Pharmaceutical ETF,370451000,n/a,n/a
VWOB,Vanguard Emerging Markets Government Bond ETF,967705583,n/a,n/a
VNQI,Vanguard Global ex-U.S. Real Estate ETF,3593625107,n/a,n/a
VGIT,Vanguard Intermediate -Term Government Bond ETF,1037313522,n/a,n/a
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,12558285832,n/a,n/a
VIGI,Vanguard International Dividend Appreciation ETF,216665664,n/a,n/a
VYMI,Vanguard International High Dividend Yield ETF,227251111,n/a,n/a
VCLT,Vanguard Long-Term Corporate Bond ETF,1504089430,n/a,n/a
VGLT,Vanguard Long-Term Government Bond ETF,442878367,n/a,n/a
VMBS,Vanguard Mortgage-Backed Securities ETF,3434152332,n/a,n/a
VONE,Vanguard Russell 1000 ETF,676224250,n/a,n/a
VONG,Vanguard Russell 1000 Growth ETF,1018058105,n/a,n/a
VONV,Vanguard Russell 1000 Value ETF,1016235000,n/a,n/a
VTWO,Vanguard Russell 2000 ETF,1016656500,n/a,n/a
VTWG,Vanguard Russell 2000 Growth ETF,184334063,n/a,n/a
VTWV,Vanguard Russell 2000 Value ETF,176732000,n/a,n/a
VTHR,Vanguard Russell 3000 ETF,318130000,n/a,n/a
VCSH,Vanguard Short-Term Corporate Bond ETF,17418738221,n/a,n/a
VGSH,Vanguard Short-Term Government ETF,1343357583,n/a,n/a
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,3209879959,n/a,n/a
BNDX,Vanguard Total International Bond ETF,6526437469,n/a,n/a
VXUS,Vanguard Total International Stock ETF,7134206938,n/a,n/a
VREX,Varex Imaging Corporation,1239810000,Capital Goods,Industrial Machinery/Components
VRNS,"Varonis Systems, Inc.",750222636,Technology,Computer Software: Prepackaged Software
VDSI,"VASCO Data Security International, Inc.",518540578,Technology,EDP Services
VBLT,Vascular Biogenics Ltd.,154563664,Health Care,Major Pharmaceuticals
VBIV,"VBI Vaccines, Inc.",214272972,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
WOOF,VCA Inc. ,7399788424,Consumer Non-Durables,Farming/Seeds/Milling
VECO,Veeco Instruments Inc.,1146820220,Technology,Industrial Machinery/Components
DGLD,VelocityShares 3x Inverse Gold ETN linked to S&P GSCI Gold Ind,13216140,Finance,Investment Bankers/Brokers/Service
DSLV,VelocityShares 3x Inverse Silver ETN linked to S&P GSCI Silver,20143149,Finance,Investment Bankers/Brokers/Service
UGLD,VelocityShares 3x Long Gold ETN linked to the S&P GSCI Gold In,96646460,Finance,Investment Bankers/Brokers/Service
USLV,VelocityShares 3x Long Silver ETN linked to the S&P GSCI Silve,256673693,Finance,Investment Bankers/Brokers/Service
TVIZ,VelocityShares Daily 2x VIX Medium Term ETN,1741594,Finance,Investment Bankers/Brokers/Service
TVIX,VelocityShares Daily 2x VIX Short Term ETN,187048114,Finance,Investment Bankers/Brokers/Service
ZIV,VelocityShares Daily Inverse VIX Medium Term ETN,84168190,Finance,Investment Bankers/Brokers/Service
XIV,VelocityShares Daily Inverse VIX Short Term ETN,562503209,Finance,Investment Bankers/Brokers/Service
VIIZ,VelocityShares VIX Medium Term ETN,1153450,Finance,Investment Bankers/Brokers/Service
VIIX,VelocityShares VIX Short Term ETN,11539578,Finance,Investment Bankers/Brokers/Service
VRA,"Vera Bradley, Inc.",352333779,Consumer Non-Durables,Apparel
VCYT,"Veracyte, Inc.",252947916,Health Care,Medical Specialities
VSTM,"Verastem, Inc.",42911205,Health Care,Major Pharmaceuticals
VCEL,Vericel Corporation,95250419,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VRNT,Verint Systems Inc.,2378692793,Technology,EDP Services
VRSN,"VeriSign, Inc.",8599691342,Technology,EDP Services
VRSK,"Verisk Analytics, Inc.",13964353478,Technology,EDP Services
VBTX,"Veritex Holdings, Inc.",435032850,Finance,Major Banks
VRML,"Vermillion, Inc.",145796604,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VSAR,"Versartis, Inc.",741154523,Health Care,Major Pharmaceuticals
VTNR,"Vertex Energy, Inc",44091350,Energy,Integrated oil Companies
VRTX,Vertex Pharmaceuticals Incorporated,22406634674,Health Care,Major Pharmaceuticals
VRTB,"Vestin Realty Mortgage II, Inc.",5891012,Consumer Services,Real Estate Investment Trusts
VIA,Viacom Inc.,17542811244,Consumer Services,Television Services
VIAB,Viacom Inc.,14701037339,Consumer Services,Television Services
VSAT,"ViaSat, Inc.",3961549374,Technology,Radio And Television Broadcasting And Communications Equipment
VIAV,Viavi Solutions Inc.,2277807230,Technology,Semiconductors
VICL,Vical Incorporated,23757418,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VICR,Vicor Corporation,611980016,Capital Goods,Industrial Machinery/Components
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,0,n/a,n/a
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,0,n/a,n/a
CID,VictoryShares International High Div Volatility Wtd ETF,0,n/a,n/a
CIL,VictoryShares International Volatility Wtd ETF,0,n/a,n/a
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,30100000,n/a,n/a
CFA,VictoryShares US 500 Volatility Wtd ETF,8604000,n/a,n/a
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,22429000,n/a,n/a
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,28062450,n/a,n/a
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,0,n/a,n/a
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,0,n/a,n/a
CSA,VictoryShares US Small Cap Volatility Wtd ETF,2134671854,n/a,n/a
VBND,Vident Core U.S. Bond Strategy Fund,421400000,n/a,n/a
VUSE,Vident Core US Equity ETF,454328000,n/a,n/a
VIDI,Vident International Equity Fund,0,n/a,n/a
VDTH,Videocon d2h Limited,377121501,Consumer Services,Television Services
VRAY,"ViewRay, Inc.",297350231,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VKTX,"Viking Therapeutics, Inc.",28537061,Health Care,Major Pharmaceuticals
VKTXW,"Viking Therapeutics, Inc.",0,Health Care,Major Pharmaceuticals
VBFC,Village Bank and Trust Financial Corp.,40419786,Finance,Major Banks
VLGEA,"Village Super Market, Inc.",400610806,Consumer Services,Food Chains
VIP,VimpelCom Ltd.,5494111910,Public Utilities,Telecommunications Equipment
VNOM,Viper Energy Partners LP,1612014536,Energy,Oil & Gas Production
VIRC,Virco Manufacturing Corporation,63754589,Consumer Durables,Industrial Specialties
VIRT,"Virtu Financial, Inc.",2435521959,Finance,Investment Bankers/Brokers/Service
VRTS,"Virtus Investment Partners, Inc.",756568383,Finance,Investment Managers
VRTSP,"Virtus Investment Partners, Inc.",0,Finance,Investment Managers
VRTU,Virtusa Corporation,951151324,Technology,EDP Services
VISN,"VisionChina Media, Inc.",9074175,Technology,Advertising
VTGN,"VistaGen Therapeutics, Inc.",19308310,Health Care,Major Pharmaceuticals
VIST,"Visterra, Inc.",0,n/a,n/a
VTL,"Vital Therapies, Inc.",139421198,Health Care,Major Pharmaceuticals
VIVE,"Viveve Medical, Inc.",47724703,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VVPR,VivoPower International PLC,0,Public Utilities,Power Generation
VVUS,"VIVUS, Inc.",114279198,Health Care,Major Pharmaceuticals
VOD,Vodafone Group Plc,10869411356,Public Utilities,Telecommunications Equipment
VOXX,VOXX International Corporation,122009636,Consumer Non-Durables,Electronic Components
VYGR,"Voyager Therapeutics, Inc.",374615550,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VSEC,VSE Corporation,426548018,Consumer Services,Military/Government/Technical
VTVT,vTv Therapeutics Inc.,193265625,Health Care,Major Pharmaceuticals
VUZI,Vuzix Corporation,143798605,Technology,Radio And Television Broadcasting And Communications Equipment
VWR,VWR Corporation,3698917817,Consumer Durables,Diversified Electronic Products
WBA,"Walgreens Boots Alliance, Inc.",92710492949,Health Care,Medical/Nursing Services
WAFD,"Washington Federal, Inc.",3040907879,Finance,Major Banks
WAFDW,"Washington Federal, Inc.",0,Finance,Major Banks
WASH,"Washington Trust Bancorp, Inc.",923706382,Finance,Major Banks
WFBI,WashingtonFirst Bankshares Inc,354392660,Finance,Major Banks
WSBF,"Waterstone Financial, Inc.",534823435,Finance,Savings Institutions
WVE,WAVE Life Sciences Ltd.,654936447,Health Care,Major Pharmaceuticals
WAYN,Wayne Savings Bancshares Inc.,50073102,Finance,Savings Institutions
WSTG,"Wayside Technology Group, Inc.",84080906,Technology,Retail: Computer Software & Peripheral Equipment
WCFB,"WCF Bancorp, Inc.",25170860,Finance,Major Banks
WDFC,WD-40 Company,1563253084,Basic Industries,Major Chemicals
FLAG,WeatherStorm Forensic Accounting Long Short ETF,15833800,n/a,n/a
WEB,"Web.com Group, Inc.",976900095,Technology,Computer Software: Prepackaged Software
WBMD,WebMD Health Corp,1956328000,Miscellaneous,Business Services
WCST,"Wecast Network, Inc.",90984352,Consumer Services,Television Services
WB,Weibo Corporation,2864571117,Technology,"Computer Software: Programming, Data Processing"
WEBK,"Wellesley Bancorp, Inc.",68593071,Finance,Banks
WEN,Wendy&#39;s Company (The),3330676654,Consumer Services,Restaurants
WERN,"Werner Enterprises, Inc.",1981690795,Transportation,Trucking Freight/Courier Services
WSBC,"WesBanco, Inc.",1779199993,Finance,Major Banks
WTBA,West Bancorporation,362298078,Finance,Major Banks
WSTC,West Corporation,2095481020,Miscellaneous,Business Services
WMAR,"West Marine, Inc.",231014738,Consumer Durables,Automotive Aftermarket
WABC,Westamerica Bancorporation,1518435841,Finance,Major Banks
WBB,"Westbury Bancorp, Inc.",85616263,Finance,Major Banks
WSTL,"Westell Technologies, Inc.",43350820,Public Utilities,Telecommunications Equipment
WDC,Western Digital Corporation,22336981375,Technology,Electronic Components
WNEB,"Western New England Bancorp, Inc.",322030449,Finance,Savings Institutions
WLB,Westmoreland Coal Company,254789208,Energy,Coal Mining
WPRT,Westport Fuel Systems Inc,103916036,Energy,Industrial Machinery/Components
WEYS,"Weyco Group, Inc.",293952958,Consumer Non-Durables,Apparel
WHLR,"Wheeler Real Estate Investment Trust, Inc.",117170296,Consumer Services,Real Estate Investment Trusts
WHLRD,"Wheeler Real Estate Investment Trust, Inc.",0,Consumer Services,Real Estate Investment Trusts
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",17388000,Consumer Services,Real Estate Investment Trusts
WHLRW,"Wheeler Real Estate Investment Trust, Inc.",0,Consumer Services,Real Estate Investment Trusts
WHF,"WhiteHorse Finance, Inc.",240696154,n/a,n/a
WHFBL,"WhiteHorse Finance, Inc.",0,n/a,n/a
WFM,"Whole Foods Market, Inc.",9461366690,Consumer Services,Food Chains
WILN,Wi-LAN Inc,214615648,Miscellaneous,Multi-Sector Companies
WHLM,"Wilhelmina International, Inc.",40423323,Consumer Services,Professional Services
WVVI,"Willamette Valley Vineyards, Inc.",38892121,Consumer Non-Durables,Beverages (Production/Distribution)
WVVIP,"Willamette Valley Vineyards, Inc.",0,Consumer Non-Durables,Beverages (Production/Distribution)
WLDN,"Willdan Group, Inc.",249094921,Consumer Services,Military/Government/Technical
WLFC,Willis Lease Finance Corporation,166783183,Consumer Durables,Industrial Specialties
WLTW,Willis Towers Watson Public Limited Company,17710851590,Finance,Specialty Insurers
WIN,"Windstream Holdings, Inc.",722782191,Public Utilities,Telecommunications Equipment
WINT,"Windtree Therapeutics, Inc.",10469596,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
WING,Wingstop Inc.,747144718,Consumer Services,Restaurants
WINA,Winmark Corporation,459194922,Consumer Services,Other Specialty Stores
WINS,Wins Finance Holdings Inc.,5681806925,Finance,Finance: Consumer Services
WTFC,Wintrust Financial Corporation,3890805737,Finance,Major Banks
WTFCM,Wintrust Financial Corporation,0,Finance,Major Banks
WTFCW,Wintrust Financial Corporation,0,Finance,Major Banks
AGZD,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,24030000,n/a,n/a
AGND,WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,17640280,n/a,n/a
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,8310000,n/a,n/a
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,24013000,n/a,n/a
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,57160000,n/a,n/a
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,45480000,n/a,n/a
DXGE,WisdomTree Germany Hedged Equity Fund,128011000,n/a,n/a
HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,45771000,n/a,n/a
WETF,"WisdomTree Investments, Inc.",1258299500,Finance,Investment Bankers/Brokers/Service
DXJS,WisdomTree Japan Hedged SmallCap Equity Fund,114360000,n/a,n/a
DXKW,WisdomTree Korea Hedged Equity Fund,10152000,n/a,n/a
GULF,WisdomTree Middle East Dividend Fund,17820000,n/a,n/a
HYND,WisdomTree Negative Duration High Yield Bond Fund,12814320,n/a,n/a
CRDT,WisdomTree Strategic Corporate Bond Fund,7451990,n/a,n/a
DGRW,WisdomTree U.S. Quality Dividend Growth Fund,1238096000,n/a,n/a
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,101900500,n/a,n/a
DXPS,WisdomTree United Kingdom Hedged Equity Fund,19640000,n/a,n/a
UBND,WisdomTree Western Asset Unconstrained Bond Fund,4971450,n/a,n/a
WIX,Wix.com Ltd.,2475947816,Technology,"Computer Software: Programming, Data Processing"
WMIH,WMIH Corp.,268295040,Finance,Finance: Consumer Services
WBKC,"Wolverine Bancorp, Inc.",70372999,Finance,Banks
WWD,"Woodward, Inc.",4324750760,Energy,Industrial Machinery/Components
WKHS,"Workhorse Group, Inc.",103898599,Capital Goods,Auto Manufacturing
WRLD,World Acceptance Corporation,467529576,Finance,Finance: Consumer Services
WPCS,WPCS International Incorporated,4793587,Consumer Services,Telecommunications Equipment
WPPGY,WPP plc,1558451759,Technology,Advertising
WMGI,Wright Medical Group N.V.,2977157598,Health Care,Industrial Specialties
WMGIZ,Wright Medical Group N.V.,0,Health Care,Industrial Specialties
WSFS,WSFS Financial Corporation,1437662000,Finance,Major Banks
WSFSL,WSFS Financial Corporation,0,Finance,Major Banks
WSCI,WSI Industries Inc.,8641720,Technology,Industrial Machinery/Components
WVFC,WVS Financial Corp.,30508326,Finance,Banks
WYNN,"Wynn Resorts, Limited",10298524431,Consumer Services,Hotels/Resorts
XBIT,XBiotech Inc.,485981469,Health Care,Major Pharmaceuticals
XELB,"Xcel Brands, Inc",82194464,Miscellaneous,Multi-Sector Companies
XCRA,Xcerra Corporation,471241199,Capital Goods,Electrical Products
XNCR,"Xencor, Inc.",1212735134,Health Care,Major Pharmaceuticals
XBIO,"Xenetic Biosciences, Inc.",36208941,Health Care,Major Pharmaceuticals
XBKS,"Xenith Bankshares, Inc.",621791399,Finance,Major Banks
XENE,Xenon Pharmaceuticals Inc.,153882414,Health Care,Major Pharmaceuticals
XGTI,"XG Technology, Inc",16053034,Consumer Durables,Telecommunications Equipment
XGTIW,"XG Technology, Inc",0,Consumer Durables,Telecommunications Equipment
XLNX,"Xilinx, Inc.",14622430269,Technology,Semiconductors
XOMA,XOMA Corporation,35498280,Health Care,Major Pharmaceuticals
XPER,Xperi Corporation,1719868856,Technology,Semiconductors
XPLR,Xplore Technologies Corp,23915437,Technology,Computer Manufacturing
XTLB,XTL Biopharmaceuticals Ltd.,1929989,Health Care,Major Pharmaceuticals
XNET,Xunlei Limited,99581692,Technology,Computer Software: Prepackaged Software
YHOO,Yahoo! Inc.,43803854969,Technology,EDP Services
YNDX,Yandex N.V.,7584790857,Technology,"Computer Software: Programming, Data Processing"
YTRA,"Yatra Online, Inc.",275207808,Consumer Services,Transportation Services
YTEN,"Yield10 Bioscience, Inc.",10146660,Basic Industries,Containers/Packaging
YIN,Yintech Investment Holdings Limited,169924500,Finance,Investment Bankers/Brokers/Service
YRCW,"YRC Worldwide, Inc.",432543917,Transportation,Trucking Freight/Courier Services
YECO,Yulong Eco-Materials Limited,11757240,Capital Goods,Building Materials
YY,YY Inc.,1705355266,Technology,EDP Services
ZFGN,"Zafgen, Inc.",111790134,Health Care,Major Pharmaceuticals
ZAGG,ZAGG Inc,175823975,Consumer Services,Other Specialty Stores
ZAIS,"ZAIS Group Holdings, Inc.",37931467,Finance,Investment Managers
ZBRA,Zebra Technologies Corporation,4724582019,Technology,Industrial Machinery/Components
